"Id","Sales"
20783,6608
20784,5701
20785,4545
20786,4207
20787,3645
20788,8306
20789,4978
20790,6856
20791,13054
20792,6674
20793,5401
20794,4546
20795,3706
20796,5582
20797,3680
20798,5165
20799,8500
20800,4770
20801,10319
20802,11739
20803,4727
20804,6089
20805,4594
20806,5421
20807,4742
20808,10104
20809,6005
20810,6800
20811,3822
20812,5995
20813,4495
20814,8148
20815,6064
20816,5136
20817,6115
20818,5542
20819,7353
20820,8002
20821,5363
20822,8797
20823,6347
20824,8271
20825,3923
20826,4716
20827,4313
20828,7654
20829,6272
20830,6602
20831,5790
20832,7543
20833,4151
20834,6697
20835,5672
20836,3256
20837,12399
20838,15819
20839,6184
20840,6703
20841,7718
20842,8629
20843,8848
20844,4567
20845,5841
20846,5108
20847,7322
20848,3426
20849,4556
20850,4645
20851,4885
20852,6363
20853,4012
20854,3388
20855,5462
20856,3469
20857,4109
20858,4791
20859,5135
20860,7858
20861,8777
20862,6082
20863,6019
20864,5601
20865,9684
20866,6284
20867,4107
20868,4166
20869,9283
20870,4156
20871,6257
20872,2731
20873,4100
20874,6151
20875,5675
20876,4660
20877,7894
20878,8501
20879,9455
20880,4360
20881,9323
20882,2755
20883,4354
20884,5637
20885,3743
20886,8291
20887,3830
20888,4901
20889,7093
20890,9577
20891,7938
20892,4827
20893,4076
20894,6938
20895,7022
20896,5224
20897,4287
20898,7049
20899,7219
20900,4403
20901,5000
20902,6645
20903,6003
20904,12279
20905,6442
20906,11638
20907,6335
20908,4642
20909,2847
20910,5694
20911,5362
20912,4380
20913,7320
20914,4495
20915,3439
20916,6072
20917,3217
20918,7882
20919,5862
20920,6851
20921,7141
20922,4218
20923,7935
20924,6779
20925,4668
20926,5121
20927,4642
20928,9409
20929,6090
20930,4002
20931,6147
20932,7276
20933,5692
20934,4891
20935,6830
20936,5324
20937,5317
20938,4880
20939,8371
20940,4768
20941,4830
20942,5015
20943,4698
20944,3390
20945,4514
20946,7471
20947,6432
20948,9754
20949,8766
20950,6779
20951,4401
20952,4506
20953,10051
20954,8217
20955,6167
20956,6692
20957,6897
20958,4853
20959,3203
20960,10677
20961,4833
20962,5756
20963,5362
20964,1909
20965,8532
20966,5286
20967,4244
20968,4112
20969,5409
20970,5780
20971,5520
20972,6909
20973,4134
20974,4436
20975,3664
20976,2799
20977,5795
20978,16668
20979,5024
20980,5017
20981,5510
20982,4143
20983,4193
20984,4592
20985,3681
20986,7287
20987,5869
20988,3232
20989,7734
20990,3735
20991,4299
20992,7281
20993,7072
20994,9381
20995,3915
20996,5786
20997,4141
20998,4873
20999,13971
21000,8815
21001,5396
21002,3656
21003,4600
21004,4962
21005,3683
21006,8413
21007,4562
21008,5359
21009,6104
21010,4301
21011,5314
21012,5734
21013,6891
21014,6009
21015,3364
21016,5334
21017,5933
21018,8434
21019,7194
21020,6159
21021,3311
21022,7386
21023,5027
21024,3663
21025,6067
21026,5865
21027,5135
21028,5266
21029,5126
21030,6887
21031,4731
21032,6508
21033,6929
21034,4463
21035,7656
21036,5469
21037,3741
21038,9998
21039,4554
21040,3236
21041,6805
21042,8887
21043,9159
21044,4489
21045,4814
21046,5915
21047,6785
21048,4977
21049,6746
21050,2854
21051,4945
21052,4889
21053,4567
21054,3629
21055,6641
21056,6633
21057,4415
21058,6626
21059,5998
21060,7437
21061,4139
21062,5609
21063,5201
21064,6181
21065,6876
21066,3311
21067,7549
21068,6922
21069,6252
21070,4999
21071,3021
21072,6839
21073,5048
21074,7485
21075,5846
21076,4750
21077,7285
21078,5103
21079,4670
21080,7385
21081,3958
21082,6739
21083,9166
21084,7394
21085,3598
21086,4734
21087,3671
21088,2654
21089,6376
21090,5247
21091,6918
21092,3865
21093,5774
21094,5489
21095,9406
21096,4075
21097,5187
21098,4314
21099,6796
21100,5018
21101,6170
21102,7126
21103,8837
21104,6272
21105,6125
21106,5202
21107,3699
21108,4873
21109,8955
21110,7629
21111,5194
21112,14392
21113,4633
21114,4568
21115,4978
21116,7662
21117,8178
21118,6075
21119,6640
21120,6968
21121,6918
21122,5088
21123,4828
21124,3969
21125,4365
21126,3593
21127,4005
21128,7293
21129,15251
21130,5293
21131,4103
21132,5517
21133,3380
21134,5394
21135,2918
21136,7379
21137,5486
21138,4900
21139,10945
21140,10395
21141,5260
21142,5877
21143,3263
21144,5032
21145,4863
21146,7957
21147,4019
21148,3558
21149,4975
21150,4931
21151,6380
21152,5586
21153,3268
21154,6827
21155,6470
21156,5706
21157,3761
21158,3587
21159,5865
21160,3714
21161,8991
21162,4672
21163,4018
21164,5815
21165,5078
21166,4623
21167,5070
21168,5502
21169,9019
21170,7372
21171,5327
21172,3798
21173,5170
21174,7538
21175,4454
21176,4866
21177,5359
21178,11068
21179,6477
21180,4897
21181,5845
21182,4073
21183,7696
21184,5096
21185,10348
21186,5753
21187,4647
21188,4311
21189,2939
21190,6166
21191,17560
21192,3216
21193,4455
21194,7400
21195,6478
21196,5769
21197,7318
21198,5185
21199,5187
21200,3802
21201,8011
21202,4663
21203,6201
21204,6952
21205,4250
21206,7048
21207,5191
21208,3086
21209,7492
21210,6415
21211,3561
21212,6918
21213,5893
21214,3761
21215,8713
21216,5968
21217,7500
21218,4107
21219,4143
21220,5655
21221,3177
21222,6550
21223,3247
21224,6006
21225,4053
21226,4801
21227,4832
21228,5399
21229,5729
21230,7271
21231,4885
21232,7306
21233,5703
21234,6652
21235,8429
21236,6457
21237,3295
21238,5201
21239,6084
21240,4632
21241,10938
21242,5362
21243,7411
21244,9364
21245,5787
21246,3137
21247,9189
21248,8645
21249,5456
21250,7247
21251,8106
21252,6117
21253,4806
21254,5480
21255,4479
21256,5206
21257,6780
21258,3831
21259,6364
21260,6122
21261,5413
21262,6568
21263,5062
21264,6454
21265,3059
21266,6265
21267,5620
21268,4755
21269,6305
21270,6157
21271,8298
21272,5235
21273,4226
21274,5207
21275,6313
21276,7306
21277,3824
21278,3463
21279,7769
21280,6868
21281,4711
21282,6729
21283,6154
21284,5811
21285,4026
21286,3135
21287,5666
21288,5783
21289,5381
21290,8465
21291,7020
21292,4194
21293,7424
21294,3046
21295,2587
21296,5440
21297,10335
21298,6549
21299,5560
21300,3556
21301,5793
21302,8866
21303,5034
21304,7551
21305,5240
21306,4239
21307,4433
21308,5323
21309,4762
21310,3407
21311,4184
21312,3833
21313,6698
21314,5727
21315,4339
21316,5533
21317,6149
21318,4422
21319,4215
21320,7803
21321,6767
21322,5651
21323,3181
21324,9482
21325,5193
21326,4145
21327,7640
21328,8294
21329,6091
21330,5452
21331,6582
21332,7726
21333,10875
21334,3590
21335,3862
21336,4495
21337,6079
21338,5245
21339,7410
21340,7193
21341,5591
21342,3450
21343,5796
21344,6544
21345,3956
21346,5739
21347,3497
21348,6384
21349,6228
21350,6080
21351,7172
21352,4939
21353,3477
21354,5873
21355,6010
21356,7450
21357,6197
21358,6704
21359,5200
21360,3610
21361,8323
21362,3560
21363,10227
21364,5116
21365,3991
21366,6187
21367,5183
21368,5589
21369,6348
21370,3101
21371,3684
21372,5438
21373,6951
21374,9342
21375,4710
21376,5652
21377,5848
21378,5575
21379,4035
21380,9100
21381,6956
21382,11365
21383,4355
21384,4690
21385,9351
21386,6842
21387,4088
21388,8358
21389,6305
21390,4297
21391,4868
21392,3751
21393,4098
21394,4965
21395,4048
21396,4209
21397,8200
21398,5944
21399,19604
21400,5553
21401,-59
21402,-204
21403,-87
21404,-136
21405,-120
21406,-64
21407,-100
21408,-106
21409,-190
21410,-101
21411,-91
21412,-189
21413,-177
21414,-192
21415,-173
21416,-124
21417,-134
21418,-164
21419,-352
21420,-253
21421,-157
21422,-131
21423,-63
21424,-173
21425,-111
21426,-230
21427,-97
21428,-154
21429,-142
21430,-70
21431,-100
21432,-209
21433,-192
21434,-78
21435,-177
21436,-102
21437,-41
21438,-134
21439,-92
21440,-111
21441,-192
21442,-93
21443,-90
21444,-161
21445,-89
21446,-152
21447,-95
21448,-184
21449,-80
21450,-262
21451,-22
21452,-163
21453,-105
21454,-207
21455,-221
21456,-88
21457,-159
21458,-35
21459,-188
21460,-163
21461,-177
21462,-112
21463,-53
21464,-204
21465,-73
21466,-265
21467,-133
21468,-142
21469,-144
21470,-127
21471,-166
21472,-168
21473,-178
21474,-91
21475,-116
21476,-151
21477,-99
21478,-256
21479,-197
21480,-63
21481,-130
21482,-61
21483,-58
21484,-141
21485,-29
21486,-101
21487,-69
21488,-73
21489,-153
21490,-67
21491,-163
21492,5677
21493,-80
21494,-159
21495,-147
21496,-107
21497,-228
21498,-60
21499,-83
21500,-135
21501,-85
21502,-175
21503,-181
21504,-190
21505,-128
21506,-161
21507,-79
21508,-127
21509,-186
21510,-289
21511,-161
21512,-138
21513,-191
21514,-90
21515,-197
21516,-279
21517,-182
21518,-152
21519,-209
21520,-64
21521,-247
21522,-119
21523,-98
21524,-190
21525,-237
21526,-120
21527,-89
21528,-240
21529,-157
21530,-114
21531,-225
21532,-86
21533,-60
21534,-61
21535,-121
21536,-157
21537,-93
21538,-276
21539,-92
21540,-160
21541,-149
21542,-100
21543,-106
21544,-134
21545,-131
21546,-177
21547,-67
21548,-112
21549,-150
21550,-69
21551,-204
21552,-123
21553,-156
21554,-115
21555,-74
21556,-96
21557,-105
21558,-149
21559,-166
21560,4737
21561,-71
21562,-58
21563,-190
21564,-112
21565,-216
21566,-162
21567,-54
21568,-167
21569,-58
21570,-133
21571,-54
21572,-129
21573,-149
21574,-176
21575,-98
21576,-156
21577,-73
21578,-144
21579,-151
21580,-261
21581,-181
21582,-260
21583,-88
21584,-98
21585,-113
21586,-230
21587,-138
21588,-105
21589,-82
21590,-218
21591,-85
21592,-49
21593,-209
21594,-256
21595,-250
21596,-174
21597,-49
21598,-102
21599,-263
21600,-115
21601,11319
21602,20568
21603,-26
21604,-141
21605,-38
21606,-103
21607,-279
21608,-226
21609,-170
21610,4186
21611,-179
21612,-195
21613,-99
21614,-244
21615,-99
21616,-61
21617,-107
21618,-151
21619,-49
21620,-92
21621,-181
21622,-97
21623,-195
21624,-118
21625,-107
21626,-169
21627,-176
21628,-185
21629,5857
21630,-80
21631,-63
21632,-68
21633,-273
21634,-84
21635,-69
21636,-116
21637,-260
21638,-188
21639,6608
21640,-130
21641,-143
21642,-128
21643,-57
21644,-213
21645,-85
21646,-101
21647,-194
21648,-75
21649,-148
21650,-70
21651,-99
21652,-164
21653,-52
21654,-139
21655,-123
21656,-100
21657,10319
21658,-336
21659,-39
21660,-172
21661,-138
21662,-115
21663,-106
21664,-225
21665,-162
21666,-160
21667,-136
21668,-115
21669,-55
21670,-209
21671,-134
21672,-139
21673,-46
21674,5542
21675,-128
21676,-111
21677,-64
21678,-208
21679,-76
21680,-172
21681,-129
21682,-134
21683,-104
21684,-281
21685,-80
21686,-128
21687,-138
21688,-134
21689,-67
21690,-121
21691,-69
21692,-61
21693,-223
21694,-207
21695,-243
21696,-201
21697,-351
21698,-176
21699,-161
21700,-182
21701,-219
21702,-110
21703,-130
21704,-78
21705,-110
21706,-91
21707,-140
21708,-170
21709,-200
21710,-172
21711,-90
21712,-78
21713,-94
21714,-79
21715,-140
21716,-178
21717,-62
21718,-204
21719,-57
21720,-76
21721,-128
21722,-188
21723,-176
21724,-77
21725,-22
21726,-44
21727,-72
21728,-76
21729,-133
21730,-281
21731,-114
21732,-137
21733,-154
21734,-143
21735,-144
21736,4360
21737,-116
21738,-56
21739,-145
21740,-97
21741,-116
21742,-43
21743,-119
21744,-45
21745,-150
21746,-238
21747,-154
21748,-86
21749,-86
21750,6938
21751,-56
21752,-132
21753,-118
21754,-82
21755,-186
21756,-66
21757,-150
21758,-172
21759,-233
21760,-130
21761,-21
21762,-248
21763,-161
21764,-62
21765,-97
21766,-95
21767,-177
21768,-110
21769,-37
21770,-79
21771,-113
21772,-73
21773,-45
21774,-74
21775,-136
21776,-213
21777,-177
21778,-143
21779,-159
21780,-40
21781,-81
21782,-48
21783,-152
21784,-145
21785,-57
21786,-141
21787,-220
21788,-145
21789,-182
21790,-189
21791,-190
21792,-25
21793,5317
21794,-162
21795,-93
21796,-169
21797,-266
21798,-162
21799,-49
21800,-53
21801,-92
21802,-124
21803,6432
21804,-134
21805,-240
21806,-113
21807,4401
21808,-37
21809,-115
21810,-238
21811,-224
21812,-216
21813,-153
21814,-112
21815,-51
21816,-118
21817,-168
21818,-147
21819,-183
21820,-110
21821,-288
21822,-96
21823,-177
21824,-56
21825,-77
21826,-74
21827,-338
21828,-21
21829,-38
21830,-153
21831,-77
21832,-49
21833,-170
21834,16668
21835,-83
21836,-64
21837,-174
21838,-83
21839,-112
21840,-42
21841,-119
21842,-85
21843,-169
21844,-136
21845,-178
21846,-311
21847,-62
21848,7281
21849,-133
21850,-64
21851,-196
21852,-193
21853,-83
21854,-87
21855,-139
21856,-155
21857,-71
21858,-274
21859,-64
21860,-134
21861,-105
21862,-121
21863,-71
21864,-108
21865,-69
21866,-71
21867,-106
21868,-267
21869,-221
21870,-156
21871,-102
21872,-84
21873,-146
21874,-198
21875,-176
21876,-95
21877,-206
21878,-82
21879,-112
21880,-52
21881,-183
21882,-160
21883,-160
21884,-101
21885,-119
21886,-148
21887,-64
21888,-42
21889,-58
21890,-278
21891,-219
21892,-142
21893,-136
21894,-213
21895,-167
21896,-58
21897,-132
21898,-148
21899,-243
21900,-101
21901,-75
21902,-100
21903,-115
21904,-101
21905,-175
21906,-49
21907,-196
21908,-125
21909,-151
21910,-205
21911,-100
21912,-171
21913,-84
21914,-239
21915,-140
21916,-104
21917,-79
21918,-181
21919,-154
21920,-173
21921,-363
21922,-105
21923,7549
21924,-193
21925,-148
21926,-22
21927,-116
21928,-161
21929,-219
21930,-120
21931,-169
21932,-126
21933,-151
21934,-225
21935,-272
21936,-123
21937,-219
21938,-105
21939,-205
21940,-213
21941,-199
21942,-218
21943,-145
21944,-69
21945,-217
21946,-93
21947,-196
21948,-139
21949,-212
21950,-174
21951,-160
21952,-77
21953,-107
21954,-134
21955,-174
21956,-76
21957,-95
21958,-51
21959,-110
21960,-95
21961,-103
21962,-44
21963,-103
21964,-53
21965,-222
21966,-267
21967,5194
21968,14392
21969,-186
21970,-136
21971,-156
21972,-128
21973,-290
21974,-129
21975,-110
21976,-149
21977,-165
21978,-146
21979,-112
21980,-151
21981,-130
21982,-67
21983,-171
21984,-198
21985,-143
21986,-140
21987,-160
21988,-204
21989,-107
21990,-58
21991,-131
21992,-156
21993,-134
21994,-106
21995,-223
21996,10395
21997,-167
21998,-174
21999,-36
22000,-86
22001,-49
22002,-151
22003,-118
22004,-66
22005,-194
22006,-79
22007,-189
22008,-141
22009,-15
22010,-86
22011,-163
22012,-233
22013,-148
22014,-147
22015,-171
22016,-100
22017,-125
22018,-90
22019,-91
22020,-112
22021,-208
22022,-60
22023,-210
22024,-269
22025,-124
22026,-281
22027,-65
22028,-33
22029,-106
22030,-181
22031,-103
22032,-192
22033,-81
22034,-211
22035,-99
22036,-98
22037,-109
22038,-102
22039,-192
22040,-127
22041,-352
22042,-125
22043,-118
22044,-172
22045,-149
22046,-92
22047,-198
22048,-132
22049,-65
22050,-278
22051,-114
22052,-199
22053,-79
22054,-117
22055,-54
22056,-112
22057,-202
22058,-180
22059,-102
22060,-74
22061,-106
22062,-85
22063,-81
22064,-81
22065,-118
22066,6415
22067,-107
22068,-89
22069,-137
22070,3761
22071,-124
22072,-44
22073,-157
22074,-46
22075,-125
22076,-79
22077,-121
22078,-130
22079,-103
22080,-113
22081,-89
22082,-139
22083,-75
22084,-144
22085,-208
22086,-57
22087,-175
22088,-80
22089,-143
22090,-213
22091,-149
22092,-52
22093,-29
22094,-134
22095,-125
22096,-54
22097,-160
22098,-135
22099,-155
22100,-242
22101,-66
22102,-120
22103,-446
22104,-135
22105,-34
22106,-202
22107,-135
22108,-45
22109,-94
22110,-167
22111,-196
22112,-114
22113,-91
22114,-114
22115,-56
22116,-140
22117,-198
22118,-199
22119,-82
22120,-99
22121,3059
22122,-212
22123,-158
22124,-86
22125,-114
22126,-148
22127,-124
22128,-102
22129,-164
22130,-130
22131,-99
22132,-59
22133,-44
22134,-101
22135,-91
22136,6868
22137,-155
22138,-145
22139,-86
22140,-174
22141,-105
22142,-105
22143,-166
22144,-100
22145,-256
22146,-203
22147,-202
22148,-85
22149,-150
22150,-111
22151,-89
22152,-135
22153,-248
22154,-144
22155,-195
22156,-229
22157,-169
22158,-184
22159,-126
22160,-135
22161,-142
22162,-35
22163,-167
22164,-62
22165,-131
22166,-157
22167,-105
22168,-66
22169,-156
22170,-229
22171,-155
22172,-94
22173,-93
22174,-71
22175,-103
22176,-102
22177,-135
22178,-75
22179,-125
22180,-380
22181,-115
22182,-154
22183,-273
22184,-114
22185,-169
22186,-72
22187,-140
22188,-246
22189,-430
22190,-156
22191,-135
22192,-68
22193,-89
22194,-124
22195,-166
22196,-163
22197,-108
22198,-92
22199,-148
22200,6544
22201,-168
22202,-109
22203,-101
22204,-158
22205,-283
22206,-181
22207,-140
22208,-103
22209,-65
22210,-59
22211,-191
22212,-105
22213,-155
22214,-103
22215,-130
22216,-52
22217,-174
22218,-118
22219,-117
22220,-118
22221,-74
22222,-93
22223,-92
22224,-171
22225,-141
22226,-56
22227,-112
22228,-211
22229,-243
22230,-178
22231,-59
22232,-79
22233,-256
22234,-68
22235,-114
22236,-147
22237,-125
22238,-123
22239,-40
22240,-107
22241,9351
22242,6842
22243,-190
22244,-176
22245,-126
22246,-111
22247,-123
22248,-112
22249,-63
22250,-241
22251,-163
22252,-142
22253,-283
22254,-73
22255,-106
22256,-114
22257,4343
22258,5477
22259,7440
22260,4289
22261,5776
22262,4976
22263,7104
22264,6245
22265,3986
22266,4571
22267,5719
22268,6532
22269,5314
22270,6885
22271,4356
22272,3845
22273,4541
22274,7874
22275,9716
22276,7648
22277,6232
22278,4509
22279,5197
22280,3231
22281,7625
22282,7848
22283,8844
22284,4992
22285,3702
22286,4517
22287,4856
22288,8686
22289,5557
22290,4702
22291,4407
22292,6072
22293,3427
22294,6504
22295,3589
22296,6108
22297,6497
22298,4413
22299,6666
22300,5396
22301,4225
22302,5399
22303,6087
22304,9025
22305,5583
22306,6379
22307,7371
22308,8269
22309,5640
22310,7368
22311,3251
22312,3774
22313,5292
22314,5580
22315,7994
22316,6562
22317,4494
22318,6805
22319,6730
22320,7124
22321,3356
22322,11220
22323,3833
22324,5288
22325,7354
22326,4798
22327,4896
22328,4747
22329,5826
22330,4438
22331,4513
22332,7462
22333,6573
22334,5707
22335,3688
22336,6769
22337,10345
22338,5698
22339,3999
22340,5846
22341,5963
22342,6712
22343,7028
22344,3200
22345,6549
22346,5159
22347,6041
22348,5677
22349,3844
22350,5338
22351,4367
22352,6474
22353,8103
22354,4573
22355,4601
22356,5627
22357,5359
22358,4525
22359,7410
22360,5446
22361,6559
22362,4645
22363,4024
22364,5147
22365,6831
22366,7101
22367,6644
22368,7204
22369,4639
22370,7302
22371,4259
22372,5240
22373,7565
22374,6081
22375,8221
22376,7696
22377,6455
22378,4867
22379,6546
22380,6534
22381,4960
22382,3414
22383,5234
22384,6083
22385,6445
22386,4245
22387,6789
22388,6570
22389,5614
22390,5145
22391,4150
22392,6175
22393,6383
22394,4892
22395,4634
22396,4119
22397,5610
22398,3249
22399,5300
22400,4111
22401,7551
22402,6348
22403,6476
22404,8398
22405,4266
22406,4372
22407,9355
22408,5719
22409,6845
22410,6954
22411,4719
22412,5448
22413,4917
22414,5945
22415,9070
22416,4737
22417,2684
22418,4040
22419,6873
22420,8310
22421,5257
22422,6154
22423,4212
22424,4129
22425,2664
22426,4103
22427,5131
22428,5855
22429,6194
22430,5103
22431,7233
22432,7390
22433,6805
22434,4078
22435,8333
22436,8954
22437,4653
22438,6532
22439,4350
22440,5857
22441,3198
22442,5725
22443,4271
22444,8149
22445,6237
22446,7156
22447,7458
22448,4672
22449,6965
22450,17432
22451,8812
22452,4472
22453,2647
22454,5535
22455,8376
22456,5016
22457,11319
22458,20568
22459,3581
22460,3808
22461,8767
22462,3932
22463,7497
22464,4783
22465,5830
22466,4186
22467,6574
22468,5504
22469,6101
22470,7459
22471,5660
22472,5300
22473,6536
22474,4601
22475,4845
22476,7670
22477,4758
22478,5548
22479,5599
22480,4681
22481,4581
22482,5755
22483,5713
22484,7488
22485,5857
22486,6444
22487,4877
22488,3251
22489,5142
22490,5991
22491,4706
22492,3741
22493,7829
22494,5607
22495,6608
22496,5701
22497,4545
22498,4207
22499,3645
22500,8306
22501,4978
22502,6856
22503,13054
22504,6674
22505,5401
22506,4546
22507,3706
22508,5582
22509,3680
22510,5165
22511,8500
22512,4770
22513,10319
22514,11739
22515,4727
22516,6089
22517,4594
22518,5421
22519,4742
22520,10104
22521,6005
22522,6800
22523,3822
22524,5995
22525,4495
22526,8148
22527,6064
22528,5136
22529,6115
22530,5542
22531,7353
22532,8002
22533,5363
22534,8797
22535,6347
22536,8271
22537,3923
22538,4716
22539,4313
22540,7654
22541,6272
22542,6602
22543,5790
22544,7543
22545,4151
22546,6697
22547,5672
22548,3256
22549,12399
22550,15819
22551,6184
22552,6703
22553,7718
22554,8629
22555,8848
22556,4567
22557,5841
22558,5108
22559,7322
22560,3426
22561,4556
22562,4645
22563,4885
22564,6363
22565,4012
22566,3388
22567,5462
22568,3469
22569,4109
22570,4791
22571,5135
22572,7858
22573,8777
22574,6082
22575,6019
22576,5601
22577,9684
22578,6284
22579,4107
22580,4166
22581,9283
22582,4156
22583,6257
22584,2731
22585,4100
22586,6151
22587,5675
22588,4660
22589,7894
22590,8501
22591,9455
22592,4360
22593,9323
22594,2755
22595,4354
22596,5637
22597,3743
22598,8291
22599,3830
22600,4901
22601,7093
22602,9577
22603,7938
22604,4827
22605,4076
22606,6938
22607,7022
22608,5224
22609,4287
22610,7049
22611,7219
22612,4403
22613,5000
22614,6645
22615,6003
22616,12279
22617,6442
22618,11638
22619,6335
22620,4642
22621,2847
22622,5694
22623,5362
22624,4380
22625,7320
22626,4495
22627,3439
22628,6072
22629,3217
22630,7882
22631,5862
22632,6851
22633,7141
22634,4218
22635,7935
22636,6779
22637,4668
22638,5121
22639,4642
22640,9409
22641,6090
22642,4002
22643,6147
22644,7276
22645,5692
22646,4891
22647,6830
22648,5324
22649,5317
22650,4880
22651,8371
22652,4768
22653,4830
22654,5015
22655,4698
22656,3390
22657,4514
22658,7471
22659,6432
22660,9754
22661,8766
22662,6779
22663,4401
22664,4506
22665,10051
22666,8217
22667,6167
22668,6692
22669,6897
22670,4853
22671,3203
22672,10677
22673,4833
22674,5756
22675,5362
22676,1909
22677,8532
22678,5286
22679,4244
22680,4112
22681,5409
22682,5780
22683,5520
22684,6909
22685,4134
22686,4436
22687,3664
22688,2799
22689,5795
22690,16668
22691,5024
22692,5017
22693,5510
22694,4143
22695,4193
22696,4592
22697,3681
22698,7287
22699,5869
22700,3232
22701,7734
22702,3735
22703,4299
22704,7281
22705,7072
22706,9381
22707,3915
22708,5786
22709,4141
22710,4873
22711,13971
22712,8815
22713,5396
22714,3656
22715,4600
22716,4962
22717,3683
22718,8413
22719,4562
22720,5359
22721,6104
22722,4301
22723,5314
22724,5734
22725,6891
22726,6009
22727,3364
22728,5334
22729,5933
22730,8434
22731,7194
22732,6159
22733,3311
22734,7386
22735,5027
22736,3663
22737,6067
22738,5865
22739,5135
22740,5266
22741,5126
22742,6887
22743,4731
22744,6508
22745,6929
22746,4463
22747,7656
22748,5469
22749,3741
22750,9998
22751,4554
22752,3236
22753,6805
22754,8887
22755,9159
22756,4489
22757,4814
22758,5915
22759,6785
22760,4977
22761,6746
22762,2854
22763,4945
22764,4889
22765,4567
22766,3629
22767,6641
22768,6633
22769,4415
22770,6626
22771,5998
22772,7437
22773,4139
22774,5609
22775,5201
22776,6181
22777,6876
22778,3311
22779,7549
22780,6922
22781,6252
22782,4999
22783,3021
22784,6839
22785,5048
22786,7485
22787,5846
22788,4750
22789,7285
22790,5103
22791,4670
22792,7385
22793,3958
22794,6739
22795,9166
22796,7394
22797,3598
22798,4734
22799,3671
22800,2654
22801,6376
22802,5247
22803,6918
22804,3865
22805,5774
22806,5489
22807,9406
22808,4075
22809,5187
22810,4314
22811,6796
22812,5018
22813,6170
22814,7126
22815,8837
22816,6272
22817,6125
22818,5202
22819,3699
22820,4873
22821,8955
22822,7629
22823,5194
22824,14392
22825,4633
22826,4568
22827,4978
22828,7662
22829,8178
22830,6075
22831,6640
22832,6968
22833,6918
22834,5088
22835,4828
22836,3969
22837,4365
22838,3593
22839,4005
22840,7293
22841,15251
22842,5293
22843,4103
22844,5517
22845,3380
22846,5394
22847,2918
22848,7379
22849,5486
22850,4900
22851,10945
22852,10395
22853,5260
22854,5877
22855,3263
22856,5032
22857,4863
22858,7957
22859,4019
22860,3558
22861,4975
22862,4931
22863,6380
22864,5586
22865,3268
22866,6827
22867,6470
22868,5706
22869,3761
22870,3587
22871,5865
22872,3714
22873,8991
22874,4672
22875,4018
22876,5815
22877,5078
22878,4623
22879,5070
22880,5502
22881,9019
22882,7372
22883,5327
22884,3798
22885,5170
22886,7538
22887,4454
22888,4866
22889,5359
22890,11068
22891,6477
22892,4897
22893,5845
22894,4073
22895,7696
22896,5096
22897,10348
22898,5753
22899,4647
22900,4311
22901,2939
22902,6166
22903,17560
22904,3216
22905,4455
22906,7400
22907,6478
22908,5769
22909,7318
22910,5185
22911,5187
22912,3802
22913,8011
22914,4663
22915,6201
22916,6952
22917,4250
22918,7048
22919,5191
22920,3086
22921,7492
22922,6415
22923,3561
22924,6918
22925,5893
22926,3761
22927,8713
22928,5968
22929,7500
22930,4107
22931,4143
22932,5655
22933,3177
22934,6550
22935,3247
22936,6006
22937,4053
22938,4801
22939,4832
22940,5399
22941,5729
22942,7271
22943,4885
22944,7306
22945,5703
22946,6652
22947,8429
22948,6457
22949,3295
22950,5201
22951,6084
22952,4632
22953,10938
22954,5362
22955,7411
22956,9364
22957,5787
22958,3137
22959,9189
22960,8645
22961,5456
22962,7247
22963,8106
22964,6117
22965,4806
22966,5480
22967,4479
22968,5206
22969,6780
22970,3831
22971,6364
22972,6122
22973,5413
22974,6568
22975,5062
22976,6454
22977,3059
22978,6265
22979,5620
22980,4755
22981,6305
22982,6157
22983,8298
22984,5235
22985,4226
22986,5207
22987,6313
22988,7306
22989,3824
22990,3463
22991,7769
22992,6868
22993,4711
22994,6729
22995,6154
22996,5811
22997,4026
22998,3135
22999,5666
23000,5783
23001,5381
23002,8465
23003,7020
23004,4194
23005,7424
23006,3046
23007,2587
23008,5440
23009,10335
23010,6549
23011,5560
23012,3556
23013,5793
23014,8866
23015,5034
23016,7551
23017,5240
23018,4239
23019,4433
23020,5323
23021,4762
23022,3407
23023,4184
23024,3833
23025,6698
23026,5727
23027,4339
23028,5533
23029,6149
23030,4422
23031,4215
23032,7803
23033,6767
23034,5651
23035,3181
23036,9482
23037,5193
23038,4145
23039,7640
23040,8294
23041,6091
23042,5452
23043,6582
23044,7726
23045,10875
23046,3590
23047,3862
23048,4495
23049,6079
23050,5245
23051,7410
23052,7193
23053,5591
23054,3450
23055,5796
23056,6544
23057,3956
23058,5739
23059,3497
23060,6384
23061,6228
23062,6080
23063,7172
23064,4939
23065,3477
23066,5873
23067,6010
23068,7450
23069,6197
23070,6704
23071,5200
23072,3610
23073,8323
23074,3560
23075,10227
23076,5116
23077,3991
23078,6187
23079,5183
23080,5589
23081,6348
23082,3101
23083,3684
23084,5438
23085,6951
23086,9342
23087,4710
23088,5652
23089,5848
23090,5575
23091,4035
23092,9100
23093,6956
23094,11365
23095,4355
23096,4690
23097,9351
23098,6842
23099,4088
23100,8358
23101,6305
23102,4297
23103,4868
23104,3751
23105,4098
23106,4965
23107,4048
23108,4209
23109,8200
23110,5944
23111,19604
23112,5553
23113,5281
